MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
000a6c530e4e39284bf420ceb809720e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1086.0,0,7.0,0,,7945.0,2.0,1.0,1,171,122547.0,,211,182,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Convertible,Windows.Desktop,585.0,313259.0,2.0,5.0,2097.0,,59640.0,SSD,58498.0,0,4096.0,Convertible,11.6,1920.0,1080.0,Mobile,,45.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,29.0,125,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63086.0,1,,0.0,1,1,0.0,0.0,3.0,0
000a71d496c150535ab595bb3239ba1e,win8defender,1.1.15100.1,4.18.1807.18075,1.273.637.0,0,7.0,0,,53447.0,1.0,1.0,1,93,75298.0,27.0,230,71,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,Off,1.0,1.0,Detachable,Windows.Desktop,3150.0,313507.0,4.0,5.0,2668.0,,244198.0,SSD,124147.0,0,8192.0,Laptop,11.9,1280.0,768.0,Slate,,24.0,10.0.15063.1088,amd64,rs2_release,15063,1088,Professional,PROFESSIONAL,Other,7.0,30,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,677.0,7759.0,1,,0.0,1,1,1.0,0.0,8.0,1
000a7389447c2cb5cf5d87c64b67b5d8,win8defender,1.1.15200.1,4.18.1807.18075,1.275.388.0,0,7.0,0,,53447.0,1.0,1.0,1,19,13776.0,27.0,24,55,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189337.0,4.0,1.0,128.0,,953869.0,HDD,935050.0,0,8192.0,Notebook,15.6,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,CleanPCRefresh,24.0,109,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,64570.0,1,,0.0,0,0,0.0,0.0,15.0,1
000a74d5b751eac0f858cd9f9f9798cd,win8defender,1.1.14800.3,4.14.17639.18041,1.267.386.0,0,7.0,0,,62773.0,1.0,1.0,1,159,117576.0,27.0,277,75,windows10,x64,10.0.0.0,14393,256,rs1,14393.1358.amd64fre.rs1_release.170602-2252,Pro,0.0,0,,0.0,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,311990.0,4.0,5.0,2459.0,,476940.0,HDD,115420.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,,4294967295.0,10.0.14393.1358,amd64,rs1_release,14393,1358,Professional,PROFESSIONAL,Update,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,0.0,512.0,7371.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0
000a761d55d21b0eaf3f0a509e94b300,win8defender,1.1.15200.1,4.18.1807.18075,1.275.665.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,27.0,255,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,245925.0,8.0,5.0,3082.0,,122104.0,SSD,120841.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Refresh,39.0,160,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33060.0,1,,0.0,0,0,0.0,1.0,7.0,0
000a78a284fcc1f9470bfcfc4a610e63,win8defender,1.1.15200.1,4.18.1807.18075,1.275.580.0,0,7.0,0,,53447.0,1.0,1.0,1,97,45515.0,27.0,126,124,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,227543.0,4.0,5.0,2407.0,,953869.0,HDD,953253.0,0,4096.0,Desktop,15.0,1024.0,768.0,Desktop,,4294967295.0,10.0.17134.254,amd64,rs4_release,17134,254,Core,CORE,IBSClean,18.0,72,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,34214.0,0,,0.0,0,0,0.0,0.0,15.0,1
000a7b6ff34a12ff89b8f24fc245a03d,win8defender,1.1.15100.1,4.14.17639.18041,1.273.1863.0,0,7.0,0,,53447.0,1.0,1.0,1,91,,,125,266,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Convertible,Windows.Desktop,2668.0,255471.0,4.0,5.0,3063.0,,244198.0,SSD,243582.0,0,16384.0,Convertible,14.0,1920.0,1080.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,IBSClean,8.0,31,UNKNOWN,0,INVALID_LICENSE,OEM:DM,,0.0,Retail,,628.0,10492.0,0,,0.0,1,0,0.0,,,0
000a7c427ebba7daba7c417f6cb9562e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.352.0,0,7.0,0,,47238.0,2.0,1.0,1,141,23687.0,18.0,167,227,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331111.0,4.0,5.0,2660.0,,953869.0,HDD,380772.0,0,8192.0,Notebook,13.9,1366.0,768.0,Mobile,,1008.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9.0,34,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,69557.0,1,,0.0,0,0,0.0,1.0,10.0,1
000a8042078e70ec6c826623f9133fd8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.836.0,0,7.0,0,,53447.0,1.0,1.0,1,160,70599.0,,204,170,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,,,1.0,1.0,Desktop,Windows.Desktop,3035.0,263565.0,2.0,1.0,122.0,,476940.0,HDD,106325.0,0,8192.0,Desktop,19.0,1280.0,1024.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Reset,25.0,115,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,65535.0,0,,0.0,0,0,0.0,1.0,3.0,1
000a853ed409c990a82c399b7b02f20e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.644.0,0,7.0,0,,53447.0,1.0,1.0,1,2,1968.0,27.0,275,19,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,2.0,5.0,1998.0,,476940.0,HDD,461323.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,1.0,5,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33054.0,1,,0.0,0,0,0.0,0.0,11.0,0
000a85806c559bd156462f2f39eb9b09,win8defender,1.1.15200.1,4.12.17007.18011,1.275.500.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,27.0,255,46,windows10,x86,10.0.0.0,15063,768,rs2,15063.0.x86fre.rs2_release.170317-1834,Home,1.0,0,,0.0,105.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,186105.0,4.0,5.0,1892.0,,238475.0,HDD,110030.0,1,1024.0,Notebook,10.0,1024.0,600.0,Mobile,lion,0.0,10.0.15063.540,x86,rs2_release,15063,540,Core,CORE,Upgrade,39.0,160,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,127.0,65255.0,0,0.0,0.0,0,0,0.0,0.0,7.0,0
000a867b7da860921fb271f45cfe77e3,win8defender,1.1.14600.4,4.12.17007.18011,1.261.1543.0,0,7.0,0,,53447.0,1.0,1.0,1,201,66202.0,27.0,267,251,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,924.0,193937.0,2.0,5.0,1985.0,,476940.0,HDD,475969.0,0,4096.0,Notebook,15.6,1366.0,768.0,Mobile,,0.0,10.0.16299.192,amd64,rs3_release,16299,192,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,35.0,148,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,16269.0,1,,0.0,0,0,0.0,0.0,11.0,1
000a87549a1d26f3629faeb4b35a881d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.260.0,0,7.0,0,,49480.0,2.0,1.0,1,2,39800.0,18.0,275,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256679.0,4.0,5.0,2321.0,,476940.0,HDD,464257.0,0,4096.0,Laptop,40.0,1920.0,1080.0,Mobile,lion,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,355.0,19931.0,1,0.0,0.0,0,0,0.0,0.0,11.0,0
000a8854a3d79ff2ec234617c1cc9d67,win8defender,1.1.15100.1,4.10.14393.1794,1.273.1362.0,0,7.0,0,,53447.0,1.0,1.0,1,171,157680.0,18.0,211,182,windows10,x64,10.0.0.0,14393,768,rs1,14393.1794.amd64fre.rs1_release.171008-1615,Home,1.0,0,,0.0,96.0,,0.0,1.0,Notebook,Windows.Desktop,2102.0,229920.0,2.0,5.0,1998.0,,122104.0,SSD,120842.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.14393.1884,amd64,rs1_release,14393,1884,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,29.0,125,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33129.0,1,,0.0,0,0,0.0,0.0,3.0,1
000a891dbcd5775a5c90442c0b30ecd8,win8defender,1.1.15200.1,4.18.1807.18075,1.275.59.0,0,7.0,0,,53447.0,1.0,1.0,1,35,95636.0,,127,88,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331225.0,4.0,5.0,2867.0,,715404.0,HDD,285361.0,0,8192.0,Notebook,40.0,1920.0,1080.0,Mobile,,325.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Reset,14.0,49,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,69993.0,1,,0.0,0,0,0.0,0.0,4.0,0
000a893feac23c41756df6768f5fc11e,win8defender,1.1.15100.1,4.18.1807.18075,1.273.986.0,0,7.0,0,,49480.0,2.0,1.0,1,97,3405.0,27.0,126,124,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,304449.0,4.0,5.0,2535.0,,476935.0,SSD,464550.0,0,8192.0,Notebook,13.9,1366.0,768.0,Mobile,lion,201.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Update,18.0,72,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,13878.0,1,0.0,0.0,1,0,0.0,0.0,15.0,1
000a898bc67c95da97a0a5024d94e009,win8defender,1.1.15100.1,4.9.10586.1045,1.273.869.0,0,7.0,0,,53447.0,1.0,1.0,1,66,31603.0,,89,88,windows10,x64,10.0.0.0,10586,768,th2,10586.1045.amd64fre.th2_release.170728-1941,Home,1.0,0,,0.0,73.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3133.0,226477.0,8.0,5.0,2927.0,,244204.0,Unspecified,74492.0,0,8192.0,Notebook,17.3,1920.0,1080.0,Mobile,lion,0.0,10.0.10586.1045,amd64,th2_release_sec,10586,1045,Core,CORE,Update,14.0,49,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,30878.0,1,0.0,0.0,0,0,0.0,0.0,5.0,0
000a8ee146eac823a80e77cc7641a088,win8defender,1.1.15100.1,4.18.1806.18062,1.273.545.0,0,7.0,0,,53447.0,1.0,1.0,1,91,118375.0,,125,113,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,225824.0,8.0,5.0,3082.0,,244198.0,SSD,243121.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,,45.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,Reset,15.0,58,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,38302.0,1,,0.0,0,0,0.0,1.0,11.0,1
000a8f8c5352dc26a595334a0f3f52f5,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1486.0,0,7.0,0,,53447.0,1.0,1.0,1,80,146255.0,27.0,277,75,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,114.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,5770.0,,2.0,5.0,3160.0,,238474.0,Unspecified,237922.0,0,2048.0,Desktop,15.0,1024.0,768.0,Desktop,,4294967295.0,10.0.16299.309,x86,rs3_release,16299,309,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,,,0,,0.0,0,0,0.0,0.0,3.0,1
000a902856c53cf57fc98d2a1edd4521,win8defender,1.1.15100.1,4.18.1806.18062,1.273.293.0,0,7.0,0,,7945.0,2.0,1.0,1,29,120917.0,27.0,35,171,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331083.0,4.0,5.0,2906.0,,715404.0,HDD,286160.0,1,8192.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,26.0,119,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,69445.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
000a91ae998dbc65aefcdf2d88397721,win8defender,1.1.15200.1,4.9.10586.0,1.275.378.0,0,7.0,0,,53447.0,1.0,1.0,1,107,4953.0,27.0,138,134,windows10,x64,10.0.0.0,10586,256,th2,10586.162.amd64fre.th2_release_sec.160223-1728,Pro,1.0,0,,0.0,76.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,6.0,5.0,2753.0,,228944.0,Unspecified,228442.0,0,16384.0,Desktop,23.0,1920.0,1080.0,Desktop,#,4294967295.0,10.0.10586.164,amd64,th2_release,10586,164,Professional,PROFESSIONAL,IBSClean,20.0,83,UNKNOWN,0,OFFLINE,Retail,0.0,0.0,Retail,0.0,142.0,2555.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0
000a9220d3ab1740220a91b8ac75b2ef,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1546.0,0,7.0,0,,7945.0,2.0,1.0,1,66,131528.0,,89,88,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,2.0,5.0,3514.0,,305245.0,UNKNOWN,304694.0,0,3072.0,Desktop,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,IBSClean,14.0,49,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,3345.0,0,,0.0,0,0,0.0,,,0
000a94b674113071778638855924d03f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.491.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66954.0,,120,262,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,81154.0,8.0,5.0,3093.0,,953869.0,HDD,479547.0,0,16384.0,Notebook,15.6,1920.0,1080.0,Mobile,,7.0,10.0.16299.522,amd64,rs3_release_svc_escrow,16299,522,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,47715.0,1,,0.0,0,0,0.0,0.0,1.0,1
000a980a4585b1a03370da2d529afa1d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.612.0,0,7.0,0,,53447.0,1.0,1.0,1,59,2674.0,27.0,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,293203.0,8.0,5.0,3082.0,,244198.0,SSD,243051.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63396.0,1,,0.0,0,0,0.0,1.0,11.0,1
000a983f46b91c9394b5d339b82f8336,win8defender,1.1.15100.1,4.18.1807.18075,1.273.810.0,0,7.0,0,,37695.0,2.0,1.0,1,158,26474.0,27.0,202,70,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35185.0,2.0,5.0,2017.0,,476940.0,HDD,435735.0,0,2048.0,Notebook,11.6,1366.0,768.0,Mobile,liio,16.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,17678.0,1,0.0,0.0,0,0,0.0,0.0,1.0,0
000a98a526655d68d02c5a22a5f208fb,win8defender,1.1.15100.1,4.18.1806.18062,1.273.289.0,0,7.0,0,,53447.0,1.0,1.0,1,171,96401.0,27.0,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,245824.0,4.0,5.0,2697.0,,953869.0,HDD,298549.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,29.0,125,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33145.0,0,,0.0,0,0,0.0,0.0,3.0,1
000a998fd4656a20cedf233d86c3b0de,win8defender,1.1.15200.1,4.18.1807.18075,1.275.866.0,0,7.0,0,,43724.0,3.0,1.0,1,44,,11.0,57,218,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,135.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2206.0,293458.0,2.0,1.0,640.0,,476940.0,Unspecified,149003.0,0,2048.0,Notebook,14.0,1366.0,768.0,Mobile,,0.0,10.0.16299.125,x86,rs3_release,16299,125,Professional,PROFESSIONAL,Upgrade,9.0,34,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,500.0,33160.0,0,,0.0,0,0,0.0,0.0,10.0,0
000a9cc28cb2ed53e8792be1b83ce5d1,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7.0,0,2725.0,23796.0,2.0,1.0,1,158,87401.0,27.0,202,70,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,0.0,0,,,108.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331059.0,4.0,5.0,2412.0,,953869.0,HDD,952792.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,21.0,10.0.15063.1266,amd64,rs2_release,15063,1266,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,69320.0,1,,0.0,0,0,0.0,1.0,1.0,0
000a9f4d7e5f886b564b76fe114b505d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.932.0,0,7.0,0,,46669.0,2.0,1.0,1,141,165611.0,27.0,167,227,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,186.0,,476940.0,HDD,454368.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,0.0,10.0.14393.1480,amd64,rs1_release,14393,1480,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,10.0,35,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,554.0,33100.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
000aa11aa06cb1b873a45359dab24019,win8defender,1.1.14500.5,4.12.17007.18011,1.261.744.0,0,7.0,0,,53447.0,1.0,1.0,1,170,87625.0,,117,115,windows10,x86,10.0.0.0,14393,768,rs1,14393.2007.x86fre.rs1_release.171231-1800,Home,1.0,0,,,98.0,RequireAdmin,1.0,1.0,SmallTablet,Windows.Desktop,4730.0,207613.0,4.0,5.0,1853.0,,29820.0,SSD,22430.0,0,2048.0,Notebook,8.0,800.0,1280.0,Slate,lion,90.0,10.0.14393.2007,x86,rs1_release,14393,2007,Core,CORE,Update,17.0,64,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,0.0,897.0,7371.0,1,0.0,0.0,1,0,1.0,0.0,3.0,0
000aa24b43ee7463aa9bed5ae951e0f7,win8defender,1.1.13504.0,4.11.15063.447,1.237.0.0,0,7.0,0,3195.0,47238.0,2.0,1.0,1,57,130901.0,18.0,240,233,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,105.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,172133.0,8.0,5.0,3104.0,,1907729.0,HDD,1880852.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.15063.502,amd64,rs2_release,15063,502,Professional,PROFESSIONAL,Other,9.0,34,Notify,0,OFFLINE,OEM:DM,,0.0,Retail,,628.0,16099.0,1,,,0,0,0.0,,,1
000aa4d8f87d7d2d7fdffd58f10ddd31,win8defender,1.1.15200.1,4.18.1807.18075,1.275.590.0,0,7.0,0,,53447.0,1.0,1.0,1,9,128909.0,,10,214,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,1.0,1.0,Notebook,Windows.Desktop,585.0,188925.0,1.0,1.0,1471.0,,152627.0,HDD,43671.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,10.0,35,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,127.0,64689.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
000aa7861f7d6632601943a51495477d,win8defender,1.1.15100.1,4.12.17007.18022,1.273.933.0,0,7.0,0,,7945.0,2.0,1.0,1,141,92213.0,27.0,167,227,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,328489.0,4.0,5.0,2321.0,,953869.0,HDD,952404.0,0,4096.0,Laptop,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.309,amd64,rs3_release,16299,309,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,355.0,19956.0,0,0.0,0.0,0,0,0.0,0.0,10.0,1
000aacbe04dfb53b9be2fba737b435c0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1633.0,0,7.0,0,,53447.0,1.0,1.0,1,90,98400.0,27.0,204,170,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171188.0,8.0,5.0,3038.0,,122104.0,SSD,121489.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,IBSClean,25.0,115,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,26377.0,0,,0.0,0,0,0.0,1.0,15.0,1
